_id,date_vente,montant,produit,region,timestamp_traitement
68011b0a8628d6181352678f,2025-04-16 15:16:22,1193.15,Écouteurs sans fil,France,2025-04-17 15:15:22
68011b0b8628d61813526790,2025-04-17 13:06:23,833.63,Écouteurs sans fil,Allemagne,2025-04-17 15:15:23
68011b0d8628d61813526791,2025-04-17 07:36:25,1436.53,Montre connectée,Autriche,2025-04-17 15:15:25
68011b0d8628d61813526792,2025-04-17 02:57:25,247.55,Téléphone intelligent,Pays-Bas,2025-04-17 15:15:25
68011b0d8628d61813526793,2025-04-17 06:05:25,1264.12,Console de jeux,Royaume-Uni,2025-04-17 15:15:25
68011b108628d61813526794,2025-04-17 00:10:28,1458.82,Ordinateur portable,Allemagne,2025-04-17 15:15:28
68011b138628d61813526795,2025-04-16 23:54:31,481.31,Ordinateur portable,Espagne,2025-04-17 15:15:31
68011b168628d61813526796,2025-04-17 14:56:34,1514.68,Enceinte Bluetooth,Autriche,2025-04-17 15:15:34
68011b168628d61813526797,2025-04-17 03:51:34,880.93,Enceinte Bluetooth,Belgique,2025-04-17 15:15:34
68011b168628d61813526798,2025-04-17 06:54:34,523.6,Écouteurs sans fil,Portugal,2025-04-17 15:15:34
68011b168628d61813526799,2025-04-17 09:23:34,599.38,Console de jeux,France,2025-04-17 15:15:34
68011b168628d6181352679a,2025-04-17 11:51:34,1762.54,Téléphone intelligent,Allemagne,2025-04-17 15:15:34
68011b188628d6181352679b,2025-04-17 08:58:36,745.17,Appareil photo,Portugal,2025-04-17 15:15:36
68011b1a8628d6181352679c,2025-04-16 19:22:38,177.15,Écouteurs sans fil,France,2025-04-17 15:15:38
68011b1d8628d6181352679d,2025-04-17 05:21:41,1587.59,Ordinateur portable,Allemagne,2025-04-17 15:15:41
68011b1d8628d6181352679e,2025-04-17 05:48:41,1349.85,Montre connectée,Autriche,2025-04-17 15:15:41
68011b208628d6181352679f,2025-04-16 15:42:44,508.02,Console de jeux,Allemagne,2025-04-17 15:15:44
68011b208628d618135267a0,2025-04-17 08:39:44,111.35,Ordinateur portable,Pays-Bas,2025-04-17 15:15:44
68011b208628d618135267a1,2025-04-16 16:54:44,1095.94,Ordinateur portable,Suisse,2025-04-17 15:15:44
68011b208628d618135267a2,2025-04-17 07:06:44,637.26,Téléphone intelligent,Royaume-Uni,2025-04-17 15:15:44
68011b208628d618135267a3,2025-04-16 20:39:44,1229.96,Tablette,Pays-Bas,2025-04-17 15:15:44
68011b238628d618135267a4,2025-04-17 03:20:47,928.77,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:15:47
68011b238628d618135267a5,2025-04-16 21:09:47,1933.07,Tablette,Suisse,2025-04-17 15:15:47
68011b238628d618135267a6,2025-04-17 01:27:47,1761.41,Montre connectée,Belgique,2025-04-17 15:15:47
68011b238628d618135267a7,2025-04-17 00:05:47,1489.51,Montre connectée,Portugal,2025-04-17 15:15:47
68011b238628d618135267a8,2025-04-16 16:05:47,1408.7,Appareil photo,Suisse,2025-04-17 15:15:47
68011b278628d618135267a9,2025-04-16 23:12:51,1692.12,Console de jeux,Royaume-Uni,2025-04-17 15:15:51
68011b278628d618135267aa,2025-04-16 19:48:51,1974.06,Appareil photo,Espagne,2025-04-17 15:15:51
68011b278628d618135267ab,2025-04-16 23:04:51,1999.93,Montre connectée,France,2025-04-17 15:15:51
68011b278628d618135267ac,2025-04-17 00:43:51,1438.23,Tablette,Suisse,2025-04-17 15:15:51
68011b298628d618135267ad,2025-04-17 08:10:53,1844.33,Écouteurs sans fil,Espagne,2025-04-17 15:15:53
68011b2d8628d618135267ae,2025-04-16 20:08:57,1624.66,Ordinateur portable,Allemagne,2025-04-17 15:15:57
68011b2d8628d618135267af,2025-04-16 21:32:57,1850.26,Téléphone intelligent,Royaume-Uni,2025-04-17 15:15:57
68011b2f8628d618135267b0,2025-04-16 21:25:59,1071.2,Ordinateur portable,France,2025-04-17 15:15:59
68011b2f8628d618135267b1,2025-04-17 05:24:59,1537.62,Ordinateur portable,Suisse,2025-04-17 15:15:59
68011b2f8628d618135267b2,2025-04-17 03:19:59,94.74,Tablette,Allemagne,2025-04-17 15:15:59
68011b2f8628d618135267b3,2025-04-17 11:38:59,1142.01,Écouteurs sans fil,Suisse,2025-04-17 15:15:59
68011b2f8628d618135267b4,2025-04-17 01:22:59,872.62,Écouteurs sans fil,France,2025-04-17 15:15:59
68011b328628d618135267b5,2025-04-16 17:37:02,1227.47,Téléphone intelligent,Pays-Bas,2025-04-17 15:16:02
68011b368628d618135267b6,2025-04-17 10:24:06,252.65,Enceinte Bluetooth,Autriche,2025-04-17 15:16:06
68011b368628d618135267b7,2025-04-17 04:53:06,1239.37,Montre connectée,Suisse,2025-04-17 15:16:06
68011b368628d618135267b8,2025-04-17 10:48:06,1481.57,Console de jeux,Pays-Bas,2025-04-17 15:16:06
68011b368628d618135267b9,2025-04-17 13:02:06,231.31,Ordinateur portable,Autriche,2025-04-17 15:16:06
68011b3a8628d618135267ba,2025-04-16 17:39:10,783.81,Enceinte Bluetooth,Espagne,2025-04-17 15:16:10
68011b3a8628d618135267bb,2025-04-16 22:49:10,1848.39,Tablette,Royaume-Uni,2025-04-17 15:16:10
68011b3d8628d618135267bc,2025-04-16 16:36:13,897.55,Montre connectée,Pays-Bas,2025-04-17 15:16:13
68011b3d8628d618135267bd,2025-04-16 16:06:13,896.88,Montre connectée,Italie,2025-04-17 15:16:13
68011b3f8628d618135267be,2025-04-16 23:11:15,1209.76,Enceinte Bluetooth,Pays-Bas,2025-04-17 15:16:15
68011b408628d618135267bf,2025-04-17 10:55:16,1252.21,Appareil photo,Portugal,2025-04-17 15:16:16
68011b438628d618135267c0,2025-04-17 13:17:19,1760.86,Console de jeux,Portugal,2025-04-17 15:16:19
68011b438628d618135267c1,2025-04-17 09:52:19,1529.26,Tablette,Espagne,2025-04-17 15:16:19
68011b438628d618135267c2,2025-04-17 10:38:19,1301.74,Montre connectée,Espagne,2025-04-17 15:16:19
68011b458628d618135267c3,2025-04-17 10:24:21,355.79,Téléphone intelligent,Espagne,2025-04-17 15:16:21
68011b458628d618135267c4,2025-04-16 19:20:21,483.37,Ordinateur portable,Belgique,2025-04-17 15:16:21
68011b468628d618135267c5,2025-04-16 18:40:22,325.83,Montre connectée,Suisse,2025-04-17 15:16:22
68011b4a8628d618135267c6,2025-04-17 02:12:26,468.56,Drone,Portugal,2025-04-17 15:16:26
68011b4a8628d618135267c7,2025-04-16 17:50:26,1323.9,Téléphone intelligent,France,2025-04-17 15:16:26
68011b4a8628d618135267c8,2025-04-17 14:25:26,1905.81,Tablette,Espagne,2025-04-17 15:16:26
68011b4a8628d618135267c9,2025-04-17 01:52:26,1999.08,Écouteurs sans fil,Suisse,2025-04-17 15:16:26
68011b4a8628d618135267ca,2025-04-17 11:06:26,1843.76,Enceinte Bluetooth,France,2025-04-17 15:16:26
68011b4c8628d618135267cb,2025-04-17 04:50:28,945.7,Console de jeux,Espagne,2025-04-17 15:16:28
68011b4c8628d618135267cc,2025-04-17 05:01:28,1982.07,Drone,Autriche,2025-04-17 15:16:28
68011b4c8628d618135267cd,2025-04-17 13:02:28,1201.2,Console de jeux,Belgique,2025-04-17 15:16:28
68011b4c8628d618135267ce,2025-04-16 23:58:28,1015.27,Tablette,Allemagne,2025-04-17 15:16:28
68011b4c8628d618135267cf,2025-04-17 09:55:28,1331.21,Tablette,Autriche,2025-04-17 15:16:28
68011b508628d618135267d0,2025-04-17 13:32:32,383.96,Drone,France,2025-04-17 15:16:32
68011b508628d618135267d1,2025-04-17 14:50:32,1460.17,Enceinte Bluetooth,Portugal,2025-04-17 15:16:32
68011b508628d618135267d2,2025-04-17 06:03:32,563.46,Appareil photo,Allemagne,2025-04-17 15:16:32
68011b508628d618135267d3,2025-04-17 07:21:32,1381.1,Téléviseur,France,2025-04-17 15:16:32
68011b528628d618135267d4,2025-04-17 00:12:34,1591.21,Téléviseur,Royaume-Uni,2025-04-17 15:16:34
68011b528628d618135267d5,2025-04-16 22:48:34,71.81,Montre connectée,Pays-Bas,2025-04-17 15:16:34
68011b528628d618135267d6,2025-04-17 14:37:34,1418.88,Tablette,Belgique,2025-04-17 15:16:34
68011b578628d618135267d7,2025-04-16 16:19:39,624.42,Drone,Autriche,2025-04-17 15:16:39
68011b578628d618135267d8,2025-04-16 23:41:39,379.05,Console de jeux,Portugal,2025-04-17 15:16:39
68011b578628d618135267d9,2025-04-17 09:47:39,66.18,Console de jeux,Espagne,2025-04-17 15:16:39
68011b588628d618135267da,2025-04-17 00:34:40,1091.39,Drone,France,2025-04-17 15:16:40
68011b5c8628d618135267db,2025-04-16 15:23:44,1783.98,Console de jeux,Italie,2025-04-17 15:16:44
68011b5c8628d618135267dc,2025-04-16 17:27:44,1409.8,Enceinte Bluetooth,France,2025-04-17 15:16:44
68011b5c8628d618135267dd,2025-04-17 09:22:44,431.49,Appareil photo,Belgique,2025-04-17 15:16:44
68011b5d8628d618135267de,2025-04-16 21:52:45,1035.21,Tablette,Royaume-Uni,2025-04-17 15:16:45
68011b5d8628d618135267df,2025-04-17 08:45:45,1950.11,Drone,Portugal,2025-04-17 15:16:45
68011b5d8628d618135267e0,2025-04-17 03:07:45,937.17,Écouteurs sans fil,Italie,2025-04-17 15:16:45
68011b5d8628d618135267e1,2025-04-17 10:11:45,1192.62,Drone,Suisse,2025-04-17 15:16:45
68011b5f8628d618135267e2,2025-04-16 22:53:47,449.65,Drone,Belgique,2025-04-17 15:16:47
68011b5f8628d618135267e3,2025-04-17 06:09:47,1236.58,Appareil photo,Suisse,2025-04-17 15:16:47
68011b5f8628d618135267e4,2025-04-17 03:47:47,799.55,Ordinateur portable,Autriche,2025-04-17 15:16:47
68011b5f8628d618135267e5,2025-04-17 12:26:47,344.93,Enceinte Bluetooth,Autriche,2025-04-17 15:16:47
68011b648628d618135267e6,2025-04-17 08:30:52,463.36,Console de jeux,France,2025-04-17 15:16:52
68011b648628d618135267e7,2025-04-17 01:38:52,437.86,Écouteurs sans fil,Autriche,2025-04-17 15:16:52
68011b648628d618135267e8,2025-04-17 14:53:52,1477.83,Téléviseur,Suisse,2025-04-17 15:16:52
68011b648628d618135267e9,2025-04-16 17:40:52,418.39,Drone,Espagne,2025-04-17 15:16:52
68011b658628d618135267ea,2025-04-17 07:57:53,800.27,Écouteurs sans fil,Belgique,2025-04-17 15:16:53
68011b658628d618135267eb,2025-04-16 19:36:53,945.66,Téléviseur,Espagne,2025-04-17 15:16:53
68011b658628d618135267ec,2025-04-17 12:57:53,158.24,Enceinte Bluetooth,Espagne,2025-04-17 15:16:53
68011b658628d618135267ed,2025-04-17 04:03:53,532.15,Enceinte Bluetooth,Italie,2025-04-17 15:16:53
68011b658628d618135267ee,2025-04-16 16:03:53,1600.16,Drone,Royaume-Uni,2025-04-17 15:16:53
68011b698628d618135267ef,2025-04-17 11:33:57,707.55,Ordinateur portable,Espagne,2025-04-17 15:16:57
68011b698628d618135267f0,2025-04-16 23:13:57,1776.78,Téléviseur,Pays-Bas,2025-04-17 15:16:57
68011b698628d618135267f1,2025-04-16 15:48:57,303.69,Enceinte Bluetooth,Allemagne,2025-04-17 15:16:57
68011b6a8628d618135267f2,2025-04-16 17:26:58,571.37,Drone,Allemagne,2025-04-17 15:16:58
68011b6f8628d618135267f3,2025-04-17 02:16:03,517.35,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:17:03
68011b718628d618135267f4,2025-04-17 03:26:05,1736.16,Écouteurs sans fil,France,2025-04-17 15:17:05
68011b718628d618135267f5,2025-04-17 08:32:05,788.83,Montre connectée,Belgique,2025-04-17 15:17:05
68011b738628d618135267f6,2025-04-16 20:49:07,1103.07,Drone,Pays-Bas,2025-04-17 15:17:07
68011b738628d618135267f7,2025-04-17 07:11:07,1390.4,Téléphone intelligent,Pays-Bas,2025-04-17 15:17:07
68011b738628d618135267f8,2025-04-17 04:23:07,1793.57,Téléphone intelligent,Suisse,2025-04-17 15:17:07
68011b758628d618135267f9,2025-04-17 14:00:09,664.11,Montre connectée,Pays-Bas,2025-04-17 15:17:09
68011b758628d618135267fa,2025-04-16 21:42:09,851.91,Écouteurs sans fil,Pays-Bas,2025-04-17 15:17:09
68011b758628d618135267fb,2025-04-16 18:53:09,1223.28,Enceinte Bluetooth,Allemagne,2025-04-17 15:17:09
68011b788628d618135267fc,2025-04-16 15:23:12,1282.33,Ordinateur portable,Pays-Bas,2025-04-17 15:17:12
68011b788628d618135267fd,2025-04-17 04:47:12,1212.78,Tablette,Pays-Bas,2025-04-17 15:17:12
68011b788628d618135267fe,2025-04-17 00:22:12,1997.07,Drone,Autriche,2025-04-17 15:17:12
68011b788628d618135267ff,2025-04-16 15:50:12,441.22,Enceinte Bluetooth,Allemagne,2025-04-17 15:17:12
68011b7b8628d61813526800,2025-04-16 23:24:15,207.33,Téléphone intelligent,Suisse,2025-04-17 15:17:15
68011b7b8628d61813526801,2025-04-16 15:26:15,354.87,Téléphone intelligent,Autriche,2025-04-17 15:17:15
68011b7b8628d61813526802,2025-04-17 11:41:15,566.27,Téléphone intelligent,Allemagne,2025-04-17 15:17:15
68011b7b8628d61813526803,2025-04-17 15:16:15,57.24,Appareil photo,Autriche,2025-04-17 15:17:15
68011b7c8628d61813526804,2025-04-17 10:52:16,1573.08,Montre connectée,Italie,2025-04-17 15:17:16
68011b7c8628d61813526805,2025-04-16 18:47:16,288.65,Drone,France,2025-04-17 15:17:16
68011b7e8628d61813526806,2025-04-17 08:44:18,638.46,Montre connectée,Royaume-Uni,2025-04-17 15:17:18
68011b7e8628d61813526807,2025-04-17 15:07:18,914.5,Téléphone intelligent,Allemagne,2025-04-17 15:17:18
68011b7e8628d61813526808,2025-04-16 23:12:18,1559.39,Montre connectée,Portugal,2025-04-17 15:17:18
68011b7f8628d61813526809,2025-04-17 00:47:19,1343.62,Ordinateur portable,Portugal,2025-04-17 15:17:19
68011b7f8628d6181352680a,2025-04-17 01:23:19,363.61,Ordinateur portable,Royaume-Uni,2025-04-17 15:17:19
68011b7f8628d6181352680b,2025-04-16 15:31:19,1166.65,Ordinateur portable,Autriche,2025-04-17 15:17:19
68011b7f8628d6181352680c,2025-04-17 14:36:19,645.1,Montre connectée,Belgique,2025-04-17 15:17:19
68011b828628d6181352680d,2025-04-17 01:38:22,1261.11,Téléphone intelligent,Espagne,2025-04-17 15:17:22
68011b828628d6181352680e,2025-04-16 21:14:22,1368.8,Tablette,Autriche,2025-04-17 15:17:22
68011b828628d6181352680f,2025-04-16 15:27:22,317.5,Ordinateur portable,Allemagne,2025-04-17 15:17:22
68011b828628d61813526810,2025-04-16 17:17:22,481.53,Téléphone intelligent,Pays-Bas,2025-04-17 15:17:22
68011b878628d61813526811,2025-04-17 14:40:27,1442.19,Téléviseur,Pays-Bas,2025-04-17 15:17:27
68011b878628d61813526812,2025-04-17 07:57:27,1679.64,Drone,Autriche,2025-04-17 15:17:27
68011b878628d61813526813,2025-04-16 22:25:27,327.67,Ordinateur portable,Italie,2025-04-17 15:17:27
68011b878628d61813526814,2025-04-17 12:43:27,721.76,Téléphone intelligent,France,2025-04-17 15:17:27
68011b8b8628d61813526815,2025-04-17 10:22:31,1736.58,Drone,Belgique,2025-04-17 15:17:31
68011b8b8628d61813526816,2025-04-16 18:43:31,768.99,Ordinateur portable,Suisse,2025-04-17 15:17:31
68011b8b8628d61813526817,2025-04-17 01:09:31,915.42,Enceinte Bluetooth,Pays-Bas,2025-04-17 15:17:31
68011b8b8628d61813526818,2025-04-16 23:19:31,66.83,Ordinateur portable,Autriche,2025-04-17 15:17:31
68011b8b8628d61813526819,2025-04-17 12:48:31,1932.97,Console de jeux,Pays-Bas,2025-04-17 15:17:31
68011b8e8628d6181352681a,2025-04-16 15:52:34,1297.6,Drone,Autriche,2025-04-17 15:17:34
68011b8e8628d6181352681b,2025-04-16 22:59:34,551.78,Appareil photo,Autriche,2025-04-17 15:17:34
68011b8e8628d6181352681c,2025-04-17 12:55:34,1548.87,Appareil photo,Italie,2025-04-17 15:17:34
68011b8e8628d6181352681d,2025-04-17 04:22:34,177.58,Enceinte Bluetooth,Autriche,2025-04-17 15:17:34
68011b918628d6181352681e,2025-04-17 09:49:37,1410.36,Téléphone intelligent,Allemagne,2025-04-17 15:17:37
68011b968628d6181352681f,2025-04-16 15:29:42,1651.44,Appareil photo,Royaume-Uni,2025-04-17 15:17:42
68011b968628d61813526820,2025-04-17 10:08:42,182.29,Téléphone intelligent,Suisse,2025-04-17 15:17:42
68011b968628d61813526821,2025-04-17 09:49:42,1125.71,Téléviseur,France,2025-04-17 15:17:42
68011b968628d61813526822,2025-04-17 05:23:42,160.98,Enceinte Bluetooth,Portugal,2025-04-17 15:17:42
68011b9b8628d61813526823,2025-04-16 16:01:46,1363.9,Tablette,Portugal,2025-04-17 15:17:47
68011b9b8628d61813526824,2025-04-17 14:19:46,599.46,Drone,Italie,2025-04-17 15:17:47
68011b9b8628d61813526825,2025-04-17 14:31:46,1476.93,Téléphone intelligent,France,2025-04-17 15:17:47
68011b9d8628d61813526826,2025-04-16 16:01:49,1824.09,Drone,Espagne,2025-04-17 15:17:49
68011b9d8628d61813526827,2025-04-16 16:26:49,1834.5,Console de jeux,Royaume-Uni,2025-04-17 15:17:49
68011b9f8628d61813526828,2025-04-16 19:44:51,364.41,Téléphone intelligent,Espagne,2025-04-17 15:17:51
68011b9f8628d61813526829,2025-04-16 19:25:51,496.68,Tablette,Suisse,2025-04-17 15:17:51
68011b9f8628d6181352682a,2025-04-16 22:12:51,1942.17,Drone,Autriche,2025-04-17 15:17:51
68011b9f8628d6181352682b,2025-04-16 22:36:51,616.95,Montre connectée,Italie,2025-04-17 15:17:51
68011ba28628d6181352682c,2025-04-16 18:21:54,1957.17,Enceinte Bluetooth,Suisse,2025-04-17 15:17:54
68011ba28628d6181352682d,2025-04-16 21:56:54,254.9,Appareil photo,Italie,2025-04-17 15:17:54
68011ba38628d6181352682e,2025-04-16 17:22:55,677.29,Console de jeux,Allemagne,2025-04-17 15:17:55
68011ba38628d6181352682f,2025-04-16 23:08:55,250.5,Ordinateur portable,Belgique,2025-04-17 15:17:55
68011ba38628d61813526830,2025-04-17 08:10:55,164.68,Tablette,Autriche,2025-04-17 15:17:55
68011ba58628d61813526831,2025-04-17 04:41:57,1346.5,Tablette,Belgique,2025-04-17 15:17:57
68011ba58628d61813526832,2025-04-16 20:09:57,1828.62,Écouteurs sans fil,France,2025-04-17 15:17:57
68011ba58628d61813526833,2025-04-17 00:01:57,965.61,Ordinateur portable,Autriche,2025-04-17 15:17:57
68011ba58628d61813526834,2025-04-16 19:26:57,961.22,Montre connectée,Autriche,2025-04-17 15:17:57
68011ba98628d61813526835,2025-04-16 22:32:01,588.74,Console de jeux,Belgique,2025-04-17 15:18:01
68011ba98628d61813526836,2025-04-17 03:16:01,883.6,Enceinte Bluetooth,Portugal,2025-04-17 15:18:01
68011ba98628d61813526837,2025-04-17 14:59:01,204.65,Téléphone intelligent,Espagne,2025-04-17 15:18:01
68011ba98628d61813526838,2025-04-16 18:14:01,1237.34,Console de jeux,Belgique,2025-04-17 15:18:01
68011ba98628d61813526839,2025-04-17 15:06:01,54.63,Ordinateur portable,Italie,2025-04-17 15:18:01
68011bac8628d6181352683a,2025-04-17 00:55:04,1779.41,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:18:04
68011bac8628d6181352683b,2025-04-17 01:20:04,632.45,Tablette,Royaume-Uni,2025-04-17 15:18:04
68011bb08628d6181352683c,2025-04-17 00:11:08,949.88,Téléviseur,Portugal,2025-04-17 15:18:08
68011bb28628d6181352683d,2025-04-17 01:09:10,1814.37,Drone,Allemagne,2025-04-17 15:18:10
68011bb28628d6181352683e,2025-04-17 12:18:10,660.95,Console de jeux,Allemagne,2025-04-17 15:18:10
68011bb28628d6181352683f,2025-04-17 07:17:10,585.5,Enceinte Bluetooth,Pays-Bas,2025-04-17 15:18:10
68011bb68628d61813526840,2025-04-17 03:34:14,167.4,Écouteurs sans fil,Portugal,2025-04-17 15:18:14
68011bb68628d61813526841,2025-04-17 05:57:14,1179.7,Appareil photo,Espagne,2025-04-17 15:18:14
68011bb68628d61813526842,2025-04-17 03:15:14,1697.89,Console de jeux,Allemagne,2025-04-17 15:18:14
68011bb68628d61813526843,2025-04-16 16:44:14,529.51,Console de jeux,Royaume-Uni,2025-04-17 15:18:14
68011bba8628d61813526844,2025-04-17 04:44:18,1999.15,Tablette,Belgique,2025-04-17 15:18:18
68011bba8628d61813526845,2025-04-17 07:51:18,1260.52,Montre connectée,Portugal,2025-04-17 15:18:18
68011bba8628d61813526846,2025-04-16 19:24:18,932.55,Tablette,Italie,2025-04-17 15:18:18
68011bba8628d61813526847,2025-04-16 23:54:18,373.34,Appareil photo,Pays-Bas,2025-04-17 15:18:18
68011bbc8628d61813526848,2025-04-17 07:58:20,939.6,Tablette,Portugal,2025-04-17 15:18:20
68011bbc8628d61813526849,2025-04-17 02:59:20,1579.32,Téléviseur,Allemagne,2025-04-17 15:18:20
68011bbc8628d6181352684a,2025-04-17 13:17:20,1813.37,Appareil photo,Pays-Bas,2025-04-17 15:18:20
68011bbc8628d6181352684b,2025-04-17 12:04:20,216.17,Tablette,Suisse,2025-04-17 15:18:20
68011bbc8628d6181352684c,2025-04-17 12:31:20,1098.98,Écouteurs sans fil,Pays-Bas,2025-04-17 15:18:20
68011bc08628d6181352684d,2025-04-17 05:46:24,1044.04,Montre connectée,Italie,2025-04-17 15:18:24
68011bc08628d6181352684e,2025-04-17 05:21:24,1673.6,Écouteurs sans fil,Allemagne,2025-04-17 15:18:24
68011bc08628d6181352684f,2025-04-17 08:21:24,944.56,Drone,Pays-Bas,2025-04-17 15:18:24
68011bc18628d61813526850,2025-04-17 09:54:25,1791.45,Console de jeux,Allemagne,2025-04-17 15:18:25
68011bc18628d61813526851,2025-04-17 13:53:25,384.75,Téléviseur,Allemagne,2025-04-17 15:18:25
68011bc18628d61813526852,2025-04-17 12:48:25,1871.54,Ordinateur portable,Suisse,2025-04-17 15:18:25
68011bc18628d61813526853,2025-04-17 00:47:25,750.37,Ordinateur portable,Espagne,2025-04-17 15:18:25
68011bc48628d61813526854,2025-04-16 19:54:28,265.92,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:18:28
68011bc48628d61813526855,2025-04-16 16:58:28,1244.6,Appareil photo,Autriche,2025-04-17 15:18:28
68011bc48628d61813526856,2025-04-17 13:07:28,1920.1,Téléphone intelligent,Italie,2025-04-17 15:18:28
68011bc48628d61813526857,2025-04-17 09:08:28,1080.18,Montre connectée,Portugal,2025-04-17 15:18:28
68011bc88628d61813526858,2025-04-17 01:28:32,1496.47,Console de jeux,Belgique,2025-04-17 15:18:32
68011bc88628d61813526859,2025-04-16 17:13:32,1693.46,Drone,Allemagne,2025-04-17 15:18:32
68011bc88628d6181352685a,2025-04-17 09:13:32,108.14,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:18:32
68011bcb8628d6181352685b,2025-04-17 02:11:35,1908.13,Enceinte Bluetooth,Belgique,2025-04-17 15:18:35
68011bce8628d6181352685c,2025-04-16 16:26:38,1693.65,Tablette,Portugal,2025-04-17 15:18:38
68011bce8628d6181352685d,2025-04-17 13:49:38,1096.96,Console de jeux,Royaume-Uni,2025-04-17 15:18:38
68011bce8628d6181352685e,2025-04-17 10:40:38,86.52,Téléviseur,Portugal,2025-04-17 15:18:38
68011bce8628d6181352685f,2025-04-17 00:47:38,803.59,Écouteurs sans fil,Italie,2025-04-17 15:18:38
68011bd28628d61813526860,2025-04-16 16:15:42,1662.56,Tablette,Pays-Bas,2025-04-17 15:18:42
68011bd28628d61813526861,2025-04-17 02:49:42,1697.5,Console de jeux,Belgique,2025-04-17 15:18:42
68011bd48628d61813526862,2025-04-17 12:48:44,1974.4,Écouteurs sans fil,Espagne,2025-04-17 15:18:44
68011bd68628d61813526863,2025-04-16 16:41:46,1098.45,Écouteurs sans fil,Royaume-Uni,2025-04-17 15:18:46
68011bd68628d61813526864,2025-04-16 16:47:46,1197.18,Tablette,France,2025-04-17 15:18:46
68011bd68628d61813526865,2025-04-16 22:09:46,1164.29,Montre connectée,Italie,2025-04-17 15:18:46
68011bd68628d61813526866,2025-04-16 17:18:46,1287.36,Téléphone intelligent,Portugal,2025-04-17 15:18:46
68011bd88628d61813526867,2025-04-17 09:37:48,446.77,Montre connectée,Pays-Bas,2025-04-17 15:18:48
68011bd88628d61813526868,2025-04-17 09:27:48,867.93,Écouteurs sans fil,Portugal,2025-04-17 15:18:48
68011bd98628d61813526869,2025-04-16 23:43:49,817.2,Téléphone intelligent,Allemagne,2025-04-17 15:18:49
68011bd98628d6181352686a,2025-04-16 21:01:49,490.66,Montre connectée,Portugal,2025-04-17 15:18:49
68011bd98628d6181352686b,2025-04-16 20:45:49,795.12,Appareil photo,Pays-Bas,2025-04-17 15:18:49
68011bd98628d6181352686c,2025-04-17 02:47:49,1961.21,Drone,Espagne,2025-04-17 15:18:49
68011bdb8628d6181352686d,2025-04-16 21:59:51,993.97,Drone,Italie,2025-04-17 15:18:51
68011bdb8628d6181352686e,2025-04-17 10:24:51,1309.92,Tablette,Suisse,2025-04-17 15:18:51
68011bdb8628d6181352686f,2025-04-17 11:43:51,792.78,Ordinateur portable,Pays-Bas,2025-04-17 15:18:51
68011bdb8628d61813526870,2025-04-16 19:05:51,741.16,Tablette,Belgique,2025-04-17 15:18:51
68011bdb8628d61813526871,2025-04-17 11:44:51,692.1,Console de jeux,Pays-Bas,2025-04-17 15:18:51
68011bde8628d61813526872,2025-04-17 00:39:54,1392.98,Console de jeux,France,2025-04-17 15:18:54
68011be18628d61813526873,2025-04-17 13:36:57,810.65,Téléviseur,Autriche,2025-04-17 15:18:57
68011be18628d61813526874,2025-04-17 12:36:57,873.32,Téléviseur,Allemagne,2025-04-17 15:18:57
68011be38628d61813526875,2025-04-16 23:31:59,138.6,Console de jeux,Pays-Bas,2025-04-17 15:18:59
68011be38628d61813526876,2025-04-17 01:22:59,155.53,Enceinte Bluetooth,Suisse,2025-04-17 15:18:59
68011be58628d61813526877,2025-04-17 14:07:01,1318.11,Drone,Pays-Bas,2025-04-17 15:19:01
68011be58628d61813526878,2025-04-17 03:36:01,899.74,Montre connectée,Portugal,2025-04-17 15:19:01
68011be78628d61813526879,2025-04-17 05:04:03,956.33,Drone,Belgique,2025-04-17 15:19:03
68011be78628d6181352687a,2025-04-17 10:08:03,1495.06,Enceinte Bluetooth,France,2025-04-17 15:19:03
68011be78628d6181352687b,2025-04-16 23:43:03,1936.3,Ordinateur portable,Pays-Bas,2025-04-17 15:19:03
68011be78628d6181352687c,2025-04-17 03:21:03,1017.86,Ordinateur portable,Suisse,2025-04-17 15:19:03
68011beb8628d6181352687d,2025-04-16 17:46:07,495.24,Enceinte Bluetooth,Autriche,2025-04-17 15:19:07
68011beb8628d6181352687e,2025-04-16 21:38:07,1012.46,Appareil photo,Espagne,2025-04-17 15:19:07
68011beb8628d6181352687f,2025-04-17 03:14:07,1463.89,Ordinateur portable,Autriche,2025-04-17 15:19:07
68011beb8628d61813526880,2025-04-17 10:39:07,1433.3,Téléviseur,France,2025-04-17 15:19:07
68011beb8628d61813526881,2025-04-16 20:03:07,624.56,Appareil photo,Suisse,2025-04-17 15:19:07
68011bec8628d61813526882,2025-04-17 06:25:08,1523.1,Console de jeux,Suisse,2025-04-17 15:19:08
68011bec8628d61813526883,2025-04-17 00:23:08,1970.31,Drone,Suisse,2025-04-17 15:19:08
68011bec8628d61813526884,2025-04-17 12:41:08,52.61,Téléviseur,Pays-Bas,2025-04-17 15:19:08
68011bf08628d61813526885,2025-04-17 09:28:12,581.37,Enceinte Bluetooth,Allemagne,2025-04-17 15:19:12
